line,season,direction,train_number,station_order,station,time,valid_from,valid_to,service_code
E,hiver_2025_2026,Bougatfa→Tunis,490,5,Ennajeh,16:09,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,490,6,Sayda Manoubia,16:11,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,490,7,Tunis,16:15,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,492,1,Bougatfa,16:20,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,492,2,El Hrayria,16:22,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,492,3,Ezzouhour 2,16:24,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,492,4,Etayaran,16:27,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,492,5,Ennajeh,16:29,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,492,6,Sayda Manoubia,16:31,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,492,7,Tunis,16:35,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,494,1,Bougatfa,16:40,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,494,2,El Hrayria,16:42,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,494,3,Ezzouhour 2,16:44,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,494,4,Etayaran,16:47,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,494,5,Ennajeh,16:49,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,494,6,Sayda Manoubia,16:51,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,494,7,Tunis,16:55,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,496,1,Bougatfa,16:50,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,496,2,El Hrayria,16:52,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,496,3,Ezzouhour 2,16:54,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,496,4,Etayaran,16:57,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,496,5,Ennajeh,16:59,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,496,6,Sayda Manoubia,17:01,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,496,7,Tunis,17:05,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,498,1,Bougatfa,17:00,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,498,2,El Hrayria,17:02,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,498,3,Ezzouhour 2,17:04,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,498,4,Etayaran,17:07,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,498,5,Ennajeh,17:09,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,498,6,Sayda Manoubia,17:11,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,498,7,Tunis,17:15,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,500,1,Bougatfa,17:20,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,500,2,El Hrayria,17:22,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,500,3,Ezzouhour 2,17:24,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,500,4,Etayaran,17:27,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,500,5,Ennajeh,17:29,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,500,6,Sayda Manoubia,17:31,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,500,7,Tunis,17:35,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,502,1,Bougatfa,17:40,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,502,2,El Hrayria,17:42,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,502,3,Ezzouhour 2,17:44,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,502,4,Etayaran,17:47,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,502,5,Ennajeh,17:49,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,502,6,Sayda Manoubia,17:51,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,502,7,Tunis,17:55,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,504,1,Bougatfa,17:50,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,504,2,El Hrayria,17:52,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,504,3,Ezzouhour 2,17:54,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,504,4,Etayaran,17:57,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,504,5,Ennajeh,17:59,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,504,6,Sayda Manoubia,18:01,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,504,7,Tunis,18:05,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,506,1,Bougatfa,18:00,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,506,2,El Hrayria,18:02,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,506,3,Ezzouhour 2,18:04,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,506,4,Etayaran,18:07,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,506,5,Ennajeh,18:09,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,506,6,Sayda Manoubia,18:11,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,506,7,Tunis,18:15,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,508,1,Bougatfa,18:20,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,508,2,El Hrayria,18:22,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,508,3,Ezzouhour 2,18:24,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,508,4,Etayaran,18:27,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,508,5,Ennajeh,18:29,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,508,6,Sayda Manoubia,18:31,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,508,7,Tunis,18:35,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,510,1,Bougatfa,18:50,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,510,2,El Hrayria,18:52,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,510,3,Ezzouhour 2,18:54,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,510,4,Etayaran,18:57,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,510,5,Ennajeh,18:59,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,510,6,Sayda Manoubia,19:01,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,510,7,Tunis,19:05,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,512,1,Bougatfa,19:20,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,512,2,El Hrayria,19:22,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,512,3,Ezzouhour 2,19:24,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,512,4,Etayaran,19:27,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,512,5,Ennajeh,19:29,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,512,6,Sayda Manoubia,19:31,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,512,7,Tunis,19:35,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,514,1,Bougatfa,19:50,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,514,2,El Hrayria,19:52,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,514,3,Ezzouhour 2,19:54,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,514,4,Etayaran,19:57,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,514,5,Ennajeh,19:59,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,514,6,Sayda Manoubia,20:01,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,514,7,Tunis,20:05,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,516,1,Bougatfa,20:20,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,516,2,El Hrayria,20:22,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,516,3,Ezzouhour 2,20:24,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,516,4,Etayaran,20:27,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,516,5,Ennajeh,20:29,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,516,6,Sayda Manoubia,20:31,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,516,7,Tunis,20:35,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,518,1,Bougatfa,20:50,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,518,2,El Hrayria,20:52,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,518,3,Ezzouhour 2,20:54,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,518,4,Etayaran,20:57,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,518,5,Ennajeh,20:59,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,518,6,Sayda Manoubia,21:01,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,518,7,Tunis,21:05,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,520,1,Bougatfa,21:20,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,520,2,El Hrayria,21:22,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,520,3,Ezzouhour 2,21:24,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,520,4,Etayaran,21:27,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,520,5,Ennajeh,21:29,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,520,6,Sayda Manoubia,21:31,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,520,7,Tunis,21:35,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,522,1,Bougatfa,21:50,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,522,2,El Hrayria,21:52,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,522,3,Ezzouhour 2,21:54,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,522,4,Etayaran,21:57,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,522,5,Ennajeh,21:59,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,522,6,Sayda Manoubia,22:01,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,522,7,Tunis,22:05,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,524,1,Bougatfa,22:20,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,524,2,El Hrayria,22:22,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,524,3,Ezzouhour 2,22:24,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,524,4,Etayaran,22:27,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,524,5,Ennajeh,22:29,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,524,6,Sayda Manoubia,22:31,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,524,7,Tunis,22:35,2025-09-01,2026-06-30,all
